phase,isExpert,ResponseId,team_name,Issue,"basis (1 = Intuition, 2 = Theory, 3 = Sim, 4 = Data, 5 = Other)",basis_5_TEXT,model,theory,parameters,Other Entries (documents and/or previous submissions),numpred_4,OT/SK Type,TS/BA Type,Type Difference?,OT/SK New Type,TS/BA New Type,Type Difference 2.0,Type.Final,DataOnly,OT/SK New Comments,BA New Comments,IG ruling,OT/SK Complexity,TS/BA Complexity,Type Difference?,OT/SK New Complexity,TS/BA New Complexity,Complexity Difference 2.0,Complexity.Final,OT/SK New Comments, OT/SK Flag,TS/BA Flag, OT.Flag,OT.comment,TS/BA.comment
1,0,R_2b2OCBRyBdcxFHb,,lifesat,1,NA,NA,"perhaps political protests may gain more publicity and perhaps changes may occur, election (political leadership),","sort of basing on previous data already shown in the graph, but considering the pandemic, political protests about police brutality and racism, election, etc.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_bmAUcmTZPvITiQF,,lifesat,1,NA,NA,My forecast was based on assumption,I consider the economy status of the country when there's is pandemic.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2QYykjPMofTb7Ql,,lifesat,4,NA,NA,"Based on the previous data, things havent looked so good for anyone. I think over the course of the following year, things will pick up slighlty but wont be fully up ond going again for the rest of the year.","I think just as the economy gets going again, the holidays will arrive. Winter will also settle in. Winter months are always slower for lots of people who work in industries that are suffering the most right now.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_yNDBMgLBw3wB0Hf,,lifesat,"1,5",NA,NA,my forecast was based on what I expect to what in the next few months. mainly social activities in the US and the covid-19 virus.,"A drop in life satisfaction will occur due to the present protests in America and I expect a rise after the elections, if the results favors the majority. The continuous rise will be due to the containment of the virus early next year and a silver lining for the economy.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_xF6HOHFBEsFPWaB,,lifesat,"1,5",NA,NA,"As with the positive/negative emotions prediction, COVID, civil unrest and the November election were my main considerations.","Yeah I thought more about COVID, civil unrest, and the November election than I did about the past trends in data. The national situation has changed to an unbelievable extent since this data was collected.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1k0rPbDUoZ2m3qA,,lifesat,"4,5",NA,NA,"The prediction is based on a rough estimation based on previous data. The only external assumption made was that points that were extremely different year from year were probably unusual circumstances, and so were weighted appropriately.","No other variables were considered. The prediction was just based on previous data so as not to be speculative. The actual results may diverge considerably, but there wasn't data to support predictions.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_110a4HHLqvBFkYy,,lifesat,1,NA,NA,The US election is coming up in November. This is following the current police brutality protests and riots. I don't think people are going to be very satisfied with life in the upcoming year.,"Political leadership, police brutality, COVID-19 lockdowns, unemployment rate, people losing businesses and homes.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1poDQBBhcUoM4qS,,lifesat,"1,4",NA,NA,I kept this one stable because as the graph shows there's only a range of a few points. It never peaked higher than around 6.5 or fell lower than around 6.1.,I only considered feelings the upcoming elections or the end of the year could bring.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_XUrm78C9eCR1cMp,,lifesat,1,NA,NA,I factored in Covid and then the eventual cure/vaccine,Yes. I factored in Covid,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1DUQTEnXcd0QDkR,,lifesat,1,NA,NA,Election results will cause twitter users to be unhappy.  It will increase leading up to the election and then drop drastically after the results are in.,"Yes, the election is the main variable that I am considering, since that is the majority of what is discussed on twitter.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1C7VikonfUs1O9j,,lifesat,4,NA,NA,My assumptions were all Data driven.,My decision process was facilitated by data on hand.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_T6sA9Z8hpWK8Ozf,,lifesat,1,NA,NA,I looked at the previous data for a baseline then used intuition and life experience to decide how people would feel at future points in time.,"I considered the extension of COVID special measures, holiday experiences, winter feelings, spring feelings.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3n0ZG0aDaG89FJk,,posaffect,1,NA,NA,I assumed the current political climate and the social climate will be ongoing for months and even through the next year.,"Presidential election, in hand with covid-19, in hand with systematic racism and the ongoing fight for black lives matter",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_29ghYsRx7bBFQ6U,,posaffect,1,NA,NA,NA,I based my decision off of the election in November.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_AyQLLzapR1AOMXn,,posaffect,4,NA,NA,Not this time.,"With everything that is going on, events like COVID-19, racial tension, the overall mood of the year is going to have different emotions, for a variety of people. At the beginning of next year, we are going to be more positive feelings, based on how crazy 2020 is alone.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3HZeuHtXY9XnmAl,,posaffect,1,NA,NA,"I think in coming months things will still be bad in many ways -- Covid, the economy and civil unrest/rioting. While it might get better in general sooner or later, the main assumption stands in my opinion.","Yes, I was thinking of Covid deaths, future unemployment rates and probable black deaths at the hands of the police -- ie. causing more riots/civil unrest. I assume all of these factors in the near future will increase negative emotions and then will taper off as Covid slowly gets less intense and becomes a less plague-like threat.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_20jYsRgFlKxrAaZ,,posaffect,"2,4",NA,NA,"I believe it may be somewhat similar but with recent events of George Floyd, I based some of my forecast around the current events as it may effect the future.",An additional variable to this forecast/prediction was the recent events of George Floyd with all the protests happening currently.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1puPKtpOSRH9yRO,,posaffect,1,NA,NA,"Observed that historic data don't exhibit much trend and seem to exhibit about a two month cycle. Although we are living in very tumultuous times, I don't expect future data will vary too much from historic patterns.","Primarily considered the effect of a V-shaped COVID-19 pandemic (slight easing in summer months, resurgence in autumn) and the amplifying effects of the US presidential election, lame duck period, and inauguration in January 2021.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1j7DOC5Cv0pVdLB,,posaffect,1,NA,NA,My assumptions are based on intuition.,"While thinking about the positive and negative emotions, I looked at the past data. I, personally, feel like the future will have similar, if not the same, emotions but at a greater strength.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_eG5jQQXmMqK88ZH,,posaffect,1,NA,NA,I simply tried to continue the chart as it was shown.,Mostly just the chart shown.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2qCzC3SwqVx8I7k,,posaffect,"1,5",NA,NA,"With the current world events, typically Twitter is a social media platform used to spread awareness and so it can be used to talk badly and negatively on subjects, while some are still trying to spread ""the good"" still going on in the world while the rest is focused on the bad going on. So, with current events I based my assumptions off of that.","A lof of positive and negative emotions pertain to political leadership change and quick decisions made each week or month so a lot of ""talked"" about subjects change quite frequently. I based my predictions off of what I thought would be going on in the world and how a social media platform would react to it.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_6QcXEBq8MdCrDgd,,posaffect,1,NA,NA,what's happening right now is what I based it on,a lot of it was based on the virus,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3fqSC5mu8G6hKnf,,posaffect,"1,4",NA,NA,No theoretical assumptions.,"I also considered the fact that the holidays season usually make people feel more calm and act positivey - even though that cannot be said about everybody. Also, I tried considering elections period.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_cPaAdiDQp2wqww1,,posaffect,2,NA,NA,The election will make emotions higher and uglier.  After that is over it will slowly get better.,"It is too early to know if we can stop covid 19.  When we get closer or have a vaccine, things will improve.  The violence we are seeing will let up, but the awareness that we have a problem will become more of a healing.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1JQ2KAV3LfdyjnZ,,posaffect,1,NA,NA,"I used the same basic thinking from life satisfaction to estimate positive and negative emotions. If there are controversial things occurring, I feel like the general state of social media would be negative.",The biggest additional variable I included was the election in November. I think it will elicit a lot of negative emotions in people that will manifest on social media,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_22tPPS57IvDFsoq,,posaffect,1,NA,NA,N/A,I just calculated when states re-opened because this would make people happy and estimate when the second wave of COVID would happen which would make people less happy as restrictions would need to be happen again.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3qa4vHJhsTODsvs,,posaffect,"1,4,5",NA,NA,I followed some of the trends on the chart and made them a little more extreme for the next year.,"The biggest factor is what is going on right now between the protests for George Floyd and COVID. However, I believe this will calm down soon with a positive outcome.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_a4MGZBLREKwRKnf,,posaffect,5,NA,NA,I made no assumptions because positive and negative are relative.,"I couldn't see a strong pattern one way or the other, so I chose arbitrary numbers that were in range with previous data.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_WdqOrceHkrd9BC1,,posaffect,"1,4",NA,NA,"It stays around the z-score of 1 (or -1) and it varies every month, so I varied it and saw how it was historically in the previous months.","Yes, I changed May/June accordingly with the riots/protests that are going on in America",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1dnzcmw85eSfNs5,,posaffect,1,NA,NA,My predictions include a general decline with the continued presence of COVID-19 and a large negative effect for the election.,"I believe the election will be extremely contentious and possibly disputed, and that people on all sides will be stressed, lashing out, and making accusations, which will probably lead to a negative environment in the public sphere. Conspiracy theories, police militarization, the employment situation, and the pandemic contributed to the selection of an overall lower emotional prediction.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_21yNXMdgsHJ2Is8,,posaffect,1,NA,NA,"My thought process was relatively similar to the last data set. I put into account people's feelings based off of current events, and potential future events as well.","Yes, I considered the COVID-19 pandemic, as well as America's ongoing issue with George Floyd and the fight between minorities and police officers.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1dtOTVIM7URJ37E,,posaffect,"1,4",NA,NA,"I looked at the patterns between the months and tried to see if there was any consistency when people feel stronger emotions at certain times compared to others. I thought about how people were more likely to feel stronger emotions around the holidays, like around Thanksgiving and Christmas, and that they might be happier during summer months when more people go on vacation.","I was thinking about COVID-19 somewhat when I was making my decisions. I think that the recent pandemic has a lot of people feeling a lot stronger emotions than they might usually be feeling. I didn't think about the unemployment rate because that affects everyone differently. I did factor in that people will probably be feeling more stress around the holiday season this year, though.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3Hn0YhQHLb34OYJ,,posaffect,1,NA,NA,My predictions are based on current events and what the short term and long term factors will be.,"I factor in the C19 pandemic, upcoming Presidential election, the economy, news stories",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_0D4VjOJ99cpj4K5,,posaffect,1,NA,NA,Its based on past data statistics provided.,"No. From the past data provided does not appear that COVID-19 will have different effect of emotions (negative and positive). I feel that every month there can be one or more political, social or environment issue that makes people to share their emotions. Initially negative emotions spikes, gradually decreases and then positive emotions takes spikes.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2f10eCFrVHUhsbA,,posaffect,1,NA,NA,Both positive and negative seemed to use the same pattern of up one month then down the next and that cycle never broke over a whole year. It skipped one month on after the data ended on march and my forecast started in May so i kept the patter going assuming the missed month would be down for negative and up for positive.,I dont think its effecting is as much as it seems,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_sh4OYBoExsmHcXL,,posaffect,"1,4",NA,NA,I tried to follow the trend of the past data,No additional variables,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1pXwjqDIG3x3sA3,,posaffect,"1,4",NA,NA,I mainly just followed the past information graph and flattened it out a little bit because I hope society starts being more stable.,"I did not really include additional variables because I figure with positive and negative emotions, that is stuff that can happen on a smaller scale than single shot or variables that change over time.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1ovUT3YeI6zmUsC,,posaffect,1,NA,NA,Used general intuition,The virus will make more people have negative emotions.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3Eo56AfG8ht0SGZ,,posaffect,1,NA,NA,I was looking at what was the biggest thing coming up in the next few months which is the general election. I think people will start being more negative in general leading up to the election. Right after the election and Trump wins again people will lose their minds and be very very negative.,I considered the general election for my predictions only. I did not consider other things.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1LUy5DF9F66uQlL,,posaffect,"1,4",NA,NA,I have thought about my best possible solutions for the calculations of that estimations. I have tried to my best to predict both the positive and negative estimates correctly.,No,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_9LD9eHS9gFf8e4N,,posaffect,3,NA,NA,I really just took my best educated guess.,None,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3jVEDZBCXDcJ3ao,,posaffect,"1,4",NA,NA,"It continues in a trend that goes up for one month then low for the next, so I assumed the trend would continue.","I adjusted the values slightly due to Covid 19 deaths and anger from unemployment, but since the trend has continued through the worst of these times, it will likely continue.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1g7tuBb0ZsXf8s9,,posaffect,1,NA,NA,I believe that looking at the previous data the trends will begin to flatten out.,I really did not look at variables in positive and negative emotions instead I looked at trends in data.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1oByLtPjDcPkNcT,,posaffect,1,NA,NA,I picked random numbers that were previous results that looked like it fir the pattern.,No I did not.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_26apPMkGPSVhhiU,,posaffect,1,NA,NA,NA,"Same general Idea as before. I assume that the current situation (Covid, protests) will have an affect and that the holiday season will also have an affect.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3oFLkH1cKu5A0ix,,posaffect,2,NA,NA,"Even if the pandemic gets better, people will never forget all the events that occurred within the first few months of this year. But after new years, the negative emotions will go down slightly because people will be glad that we are done with 2020.",I was mostly thinking about how we would reflect on 2020 as a whole as I anticipate the aftermath of the pandemic would still have a large effect on daily life as we begin to transition back to what once was.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_eFNH11jsL6rAHpD,,posaffect,1,NA,NA,NA,Covid and changes in political leadership,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_12omYtFZHzfrA6u,,posaffect,1,NA,NA,I just went with my gut feeling on how people might feel over the next several months.,I didn't really consider any additional variables.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_0eV5rBFYZGxiD9D,,posaffect,"1,4",NA,NA,Based on past data and how everyday life may affect this data.,"Yes, covid numbers over time, employment etc.",,,1,1,0,,,,1,,,,,2,1,0,,,,1,,,,,,
1,0,R_3aeS337MPyDFHcR,,posaffect,"2,4",NA,NA,I calculated the average based on the available historical data and then reduced that amount by 0.25 to account for the changes in the world. My thought is that you will see an increase in positive messages to compensate for the negative in the world and the users who post negative messages will begin to withdraw in general because posting negatively in a negative loses its fun.,"Yes, I believe these messages will be equally as impacted by COVID and its ripples. You will probably see a negativity peak around the election and decrease from there. I am not confident enough in my data and methodology to map that though.",,,3,4,1,,,,4,,,,,1,1,0,,,,1,,,,,,
1,0,R_3PyGnViZ0B6wx83,,posaffect,"1,3",NA,NA,Assumption that it is very hard to predict due to unusual global events but somewhat still based on past  figures.,"Yes, added increase in negative emotions and no increase in positive due to pandemic and it's effects.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2eVyysOZZtybUIC,,posaffect,2,NA,NA,"My assumptions were that it would follow the general trend of past years, with months like August and December being spikes in negative emotions, as well as following a likely trend of more negative things being due to events perceived as agitating such as coronavirus and the protests.","Coronavirus deaths/economic impact was considered for the next few months, as well as the leadership change in the US President in November and the lasting effects that would have for the next couple of months during the transition period to the next term. I felt these would ignite more negative emotions and elicit less positive ones due to politics and the virus being such divisive subjects.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_bvnRRLeZWzHaY6d,,posaffect,"1,2,4",NA,NA,"I took into account the tweets I've seen about the pandemic, the financial crisis, and protests in response to police brutality. I assumed that emotions would be more negative and less positive than previous years.","I considered the pandemic, the financial crisis, and protests in response to police brutality.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3PQVPR19cafT0Df,,posaffect,"2,4",NA,NA,i depended on the corona and the economic situation,yes i considered all that,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_UMU9Qfnx4hhZO8N,,posaffect,"2,4",NA,NA,My thought process for generating my predictions for positive and negative emotions was with all the riots happening now I had a feeling that the drives were gonna be bigger and a more exponential growth would occur.,I definitely did add additional variables by considering what was happening around the world in the data provided and what the data provided ended off with.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_0erbtm8Qg3gWKkh,,posaffect,1,NA,NA,People are going to be going up and down emotionally based on things that are happening.,I was keepin events in mind.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3enlu1Rms6bV21f,,posaffect,1,NA,NA,I just looked at the previous data and tried to deduce why it looked like that and used intuition to figure out the forecast.,I tried to think about election cycles and coronavirus related events.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1rO17ruMJ5JB825,,posaffect,1,NA,NA,DIdn't use any theoretical assumptions,"I thought about the general trajectory of things like weather and vacation, then returning to school etc.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2fqVFNFKAzqEvRi,,posaffect,"1,5",NA,NA,My forecast is less based on theoretical assumptions than social and political strife (see below),I think there will be a huge surge in negative emotions over the next month due to the social uprising related to systemic racism.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_bJy0nFxN7uEWKzf,,posaffect,"1,5",NA,NA,I assumed people would be both more positive and more negative in November after the election (lots of people with strong feelings). Other than that I thought patterns would be similar to what they were in the past.,"Yes, the November election as well as the Inauguration in January were considered. I thought both positive and negative emotions would be higher during these times.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1mxcLyNIzRmdVlF,,posaffect,2,NA,NA,The +/- emotions on Twitter has been fluctuating in a zig-zag patterns and it will continue that way without a significant change.,"Even given a same set of variable, people's reactions will vary by each individual's political, socio-economical leanings. So the net change will even each other out.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_OcZBLwrLgMpjS0x,,posaffect,"1,4",NA,NA,"I looked at trends for past years, and compared values for each month across the years, and made my best guess.","I took the current crises (COVID-19, unemployment, the black lives matter movement) into account when making predictions for the next couple months.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_5j9Ku97IYXdvEGJ,,posaffect,"1,3",NA,NA,"Looking at the chart provided, I estimated my responses.",Continuation of COVID-19 pandemic such as closures and unemployment rates.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1i98TupXyQSaq8p,,posaffect,"1,4",NA,NA,Looked fro trends int he data.,"I did not consider other varibles besides the data,",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3RdPzvOGtNS6FvV,,posaffect,"1,2,3,4",NA,NA,i just followed the trend give on the chart,i did not concise any additional variables. i assumed the chart concidered all the possible variable s,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2zBxSWZ7QGxobZs,,posaffect,"1,5",NA,NA,"I assume the political climate will change in the United States, either for better or worse. A majority of the country does not favor the current politicians in power, as well as other political opponents. There are negative feelings associated with both Democrat and Republican parties, and along with the current social climate, I am assuming negative emotions will be higher.","I considered the current economic and social climates, political events, social changes, and common attitudes about political leadership in countries with an English-speaking majority.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1ONM1Pti1j3kJ9z,,posaffect,"1,5",NA,NA,I am assuming that as we approach the presidential election this fall we will see a massive increase in negativity on twitter to divide us. Once the election is over the nation will be able to heal and bring back positivity.,"Political leadership change, unemployment and covid all factored into my prediction.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2qkQ0OSihcRvV2K,,posaffect,5,NA,NA,"I literally had zero clue what this one was about, so I took averages of the three years prior and popped those numbers in.",Not at all.,,,3,3,0,,,,3,1,,,,1,1,0,,,,1,,,,,,
1,0,R_ZrfLRIwRsIVCU93,,posaffect,1,NA,NA,Based on the current events involving the BLM protests and the worldwide pandemic I made assumptions  based on predictions of the future of the events.,Not really,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_33dOxtqHU9Ch9oE,,posaffect,"2,3,4",NA,NA,"For the most of my assumptions I based it on previous data from prior years. I would choose my value similarly to past data. In addition, I would also include any outside variables that might shift behavior a certain way (negatively or positively).","For the values given I made sure to include any events that might shift emotions a certain way. For the months, May 2020 to the rest of the year, it was more negative than previous years due to Coronavirus, political tension related to George Floyd's death, and high unemployment rates. For the month of November, it's more negative due to the voting period. I suspect many will be unsatisfied. For the rest of the months after December 2020/2021, it's generally more positive due to a new year, fresh start and spring/summer break occurring",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_30l5mfpCowZEwRQ,,posaffect,"1,4",NA,NA,My thought process was based on the current political climate and how likely the words used on twitter will follow the current events vs holidays and other emotional factors as the year goes on.,Yes I considered the political climate leading up to the election and how words will be used during the time leading up to and following the election in the US. Also the holidays and weather patterns.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_8e3OqUUXIU1yor7,,posaffect,"1,4",NA,NA,I made my assumptions from the earlier data recorded,No I did not consider additional Variables in my prediction,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_sGLqqmOuDoE9XDr,,posaffect,1,NA,NA,Assuming succesfull covid treatment and vaccine,Elections in November and potential democrat goverment in 2021,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2uvwkUiVo2zQ8tb,,posaffect,1,NA,NA,I have used the recent political issues on racism on context for data.,I was looking at the current state of the country after George Floyd's death.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3O7GzfieblOcBSD,,posaffect,2,NA,NA,I used the experience that I have thanks to the use of Twitter and I was thinking about what might happen in the future.,"yeah, I was thinking, among other things, about the virus and the political situation in the world and in the USA
",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2wgHJJ4QdThGgJL,,posaffect,1,NA,NA,"right now things are bad, so accounted for that. I think things will get worse before they are better and i accounted for that. I assumed a  vaccine will come out and things will be more positive","yes, i assume things will eventually get better, this is the bottom",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_r6mxBlhclpWLP9L,,posaffect,1,NA,NA,"Similar to before, I assumed it would take a similar trend",no I didn't,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2AWi0aEWRp27Lcj,,posaffect,1,NA,NA,NA,"My decision for my prediction is based on work events right now, from the covid pandemic to the death of George Floyd, to Donald trump igniting the public, yo the unemployment from the pandemic to societal ills happening currently.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2QRNGiroMMYku5r,,posaffect,"1,2",NA,NA,"I keep an eye out for big events. The three big events I'm considering are the protests around the death of George Floyd, the November elections, and the COVID-19 pandemic. The November elections will be polarizing and will lead to high negative and positive values either way. The other two events however are generally negative. Unfortunately, I cannot predict other events.",See above. I think with regards to COVID-19 I tried to account more for positive emotions as 2021 comes closer and the chances of a vaccine increase.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3Hkn4wfCfmd32gM,,posaffect,1,NA,NA,I think the trend will stay the same,I did not consider additional variables,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_BySIOveTRe3K4nf,,posaffect,1,NA,NA,The trend is going negative so I chose to continue with the trend,I did think about the times of the year and holidays associated with them,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1mfVg5kdaIQ9zrg,,posaffect,1,NA,NA,"My predictions and assumptions are based on the current political situation in the US, the upcoming vote, and how complex the COVID-19 pandemic is going on. It is also based on how I think the world would adapt to the new normalcy.","I consider the world is coping with new normalcy as a result of the COVID-19 pandemic, as well as the current political situation and upcoming political changes. The widespread information on the internet somewhat adds to collective negativity in reflection of what is going on.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_z6fNkkjwfHvl7fb,,posaffect,"1,4",NA,NA,"I tried to look for patterns in the graph given and relied on that, for example, if numbers tended to spike and then drop repeatedly, or if the numbers tended to be low or high during particular months",I used the chart given to draw a similar conclusion as if the pattern would continue,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1IAXQfSkfDr25GV,,posaffect,"1,5",NA,NA,I predict that there will be another lockdown/covid flare-up cycle and that will impact peoples' emotions and how they express them on Twitter.  I predict that the there will be another flareup in fall and a worse flare-up in the middle of next winter.,I considered COVID-19 infections and the fallout from another flare-up taking place.  Now that you mention it... I completely forgot there is an election cycle coming up in November and the number of negative emotions is going to increase significantly around that time.  I think Trump might get re-elected and a lot of people who are outspoken on twitter (younger userbase) will express themselves there.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_12zfxfDqPsOYF0n,,posaffect,1,NA,NA,"My forecast is not based on theoretical assumptions, because I really don't have a clue about the theoretical side.","I just kinda went up and down, because that is how things usually go. Not much though process and I didn't exactly use any variables.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2DV4X8bPCcj2Auq,,posaffect,"1,5",NA,NA,"I based my predictions on how Twitter has been recently. Things have been pretty negative on Twitter within the past couple months, especially within the past few days, and I don't expect things to change anytime soon.","Additional variables I considered were COVID-19, police brutality, racism, and the protests and riots that have been going on.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_BRqcONdKsXDoNCF,,posaffect,1,NA,NA,"I referenced the historical data to get a range of scores.  I then considered all of the craziness that's occurring in our country.  Assume things will be more negative before getting more positive.  November will probably be off, didn't factor in the election.","Yes, I noted in prior box.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_UfMnVxkOdxdSJTH,,posaffect,"1,3",NA,NA,n/a,"based on the situation the world is in there may be more negative emotional impact occuring for the next few months, also hurricane season is coming up, based on the trend of the past years it seems that there is a constant rise and fall patter occurring almost every month",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_30qI5NCIVdWJ1uY,,posaffect,1,NA,NA,I believe that the current world events will cause generally more negative emotions than positive emotions.,I considered COVID-19 and the current civil unrest.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_30139Zt1MEVEscr,,posaffect,"1,4,5",NA,NA,"I think most people vent their anger in Twitter and other social media, so there is be more negative opinions over positive ones. The negative emotions will predominate, considering the political divide fuelled by the media and others. The COVID crisis is also going to help the negative emotions.","Both stochastic variables and rare events will influence emotions. However, I believe there is a trend towards negative over positive emotions in the social media. Political divide will play a major role.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
