"","Duration..in.seconds.","ResponseId","phase","team_name","domain","Month.1","Month.2","Month.3","Month.4","Month.5","Month.6","Month.7","Month.8","Month.9","Month.10","Month.11","Month.12","Month.13","Month.14","Month.15","Month.16","Month.17","Month.18","confidence","subexpert","pub","basis","basis_5_TEXT","model","theory","parameters","numpred","covidcondyn","covidmeas","covidmeas_6_TEXT","coviddesc","covidest_1","covidest_2","covidest_3","covidest_4","covidest_5","covidest_6","covidest_7","covidest_8","covidest_9","covidest_10","covidest_11","covidest_12","datatrain","counterfact","counter_imp","counter_yn","othercounter","othercountim","Method","isExpert","ResponseId.old","revised","team_size","team_expertise","team_size.coded","team_discipline.coded","team_discipline.missingdat","previous_tournament.coded","previous_tournament.missingdat","Age","Sex","Occupation","Ethnicity","Education","Religion","Religion_Other","Politics_1","Country.of.Residence","Residential.Area","Income","time_upload","Method.coded","Method.complex","DataOnly","mean_error_w1","root_mean_sqr_error_w1","mean_abs_error_w1","mean_percent_error_w1","mean_abs_percent_error_w1","MASE1_w1","RMSE_cutoff_Naive_linear","RMSE_cutoff_Naive_rwf","compare_to_naive_linear","compare_to_naive_rwf","MASE_cutoff_Naive_linear","MASE_cutoff_Naive_rwf","compare_to_naive_linear_MASE","compare_to_naive_rwf_MASE","time_spent","mean_error_covid","root_mean_sqr_error_covid","mean_abs_error_covid","mean_percent_error_covid","mean_abs_percent_error_covid","MASE1_covid","mean_error_w1_lastmonths","root_mean_sqr_error_w1_lastmonths","mean_abs_error_w1_lastmonths","mean_percent_error_w1_lastmonths","mean_abs_percent_error_w1_lastmonths","MASE1_w1_lastmonths","mean_error_w2","root_mean_sqr_error_w2","mean_abs_error_w2","mean_percent_error_w2","mean_abs_percent_error_w2","MASE1_w2","RMSE_cutoff_Naive_linear_w2","RMSE_cutoff_Naive_rwf_w2","compare_to_naive_linear_w2","compare_to_naive_rwf_w2","MASE_cutoff_Naive_linear_w2","MASE_cutoff_Naive_rwf_w2","compare_to_naive_linear_MASE_w2","compare_to_naive_rwf_MASE_w2","team_gender","team_education","team_Age","non_US","CounterFactual_Presence_Final","COVID.Final","Onus.Final","counterNum","parameters_coded","TournamentStart","ForecastisUpdated"
"1959",3500,"R_3hmceF3q2sKUKNq",1,NA,"igend",0.37,0.36,0.37,0.36,0.36,0.36,0.36,0.36,0.36,0.37,0.37,0.36,NA,NA,NA,NA,NA,NA,2,NA,NA,"5",NA,NA,"I averaged prior numbers but didn't subtract any points this time since it seems that the average doesn't change much from year to year.","No, I didn't consider other variables since it seems that it would not affect much..",0,0,2,NA,NA,1760000,2500000,3100000,3700000,4100000,4400000,4600000,4700000,4780000,4800000,4810000,4820000,NA,NA,NA,NA,NA,NA,"Data-Driven",0,NA,NA,1,NA,1,NA,NA,NA,NA,30,3,"Accounting",2,5,10,NA,4,"US",2,4,83.266,3,1,1,-0.0126881203333333,0.0139001148493231,0.0126881203333333,-3.6370015098826,3.6370015098826,1.13949932164404,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",0,11237500,15290975.2795562,11237500,54.1615212301413,54.1615212301413,31.2154511969511,-0.0135520095,0.0142792949986886,0.0135520095,-3.89354295227632,3.89354295227632,1.21708379385354,-0.0135520095,0.0142792949986886,0.0135520095,-3.89354295227632,3.89354295227632,1.24364053507503,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,0,"May",NA
"1960",3209,"R_0xH1GJ47wuA7rdn",1,NA,"igend",0.355978798,0.348975006,0.380859579,0.37695948,0.36587959,0.324859598,0.340895079,0.329505889,0.358696898,0.390585988,0.359596898,0.390595985,NA,NA,NA,NA,NA,NA,4,NA,NA,"1",NA,NA,NA,"No
",0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.023,1,1,NA,-0.00963718599999998,0.019222685836173,0.0159154021666667,-2.69490378925839,4.51899093567927,1.42933622129704,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",64.941,NA,NA,NA,NA,NA,NA,-0.011864799,0.0208964200986758,0.0163314196666667,-3.31732147535463,4.62844761097522,1.46669807211403,-0.011864799,0.0208964200986758,0.0163314196666667,-3.31732147535463,4.62844761097522,1.49870139131677,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,0,"May",NA
"1961",791,"R_3e49U8H8DBn4aFN",1,NA,"igend",0.379281548958326,0.3792815489583,0.379281548958326,0.36,0.379281549,0.35,0.379281549,0.379281548958326,0.379281548958326,0.379281548958326,0.379281548958326,0.379281548958326,NA,NA,NA,NA,NA,NA,4,NA,NA,"1,3",NA,NA,"I didn't think the gender bias would change much over the span of just one year. My forecast is thus similar to the year given. ","I did not consider additional variables in my prediction.",0,0,2,NA,NA,700000,750000,800000,825000,830000,900000,925000,950000,975000,1000000,1000030,1000100,NA,NA,NA,NA,NA,NA,"Mixed",0,NA,NA,1,NA,1,NA,NA,NA,NA,18,2,"Student",2,2,3,NA,4,"United States of America",2,7,86.383,1,1,NA,-0.0245894111388818,0.0264355032536002,0.0245894111388818,-7.03134925605318,7.03134925605318,2.20833477113005,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",8.163,14355405.8333333,18118419.3497734,14355405.8333333,87.8940075627569,87.8940075627569,39.8763488500862,-0.0295002251319383,0.0302474748692282,0.0295002251319383,-8.47370038870262,8.47370038870262,2.64936693876381,-0.0295002251319383,0.0302474748692282,0.0295002251319383,-8.47370038870262,8.47370038870262,2.70717606624446,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,0,"May",NA
"1962",1593,"R_3oz44NsClXD6EQ4",1,NA,"igend",0.38,0.36,0.37,0.35,0.34,0.37,0.35,0.33,0.32,0.34,0.33,0.31,NA,NA,NA,NA,NA,NA,5,NA,NA,"1,4",NA,NA,"Overtime implicit biases have decreases since we have seen more women get educated and join the workforce and as a result contribute to the economy","I would say my predictions might have been in the .20's but their hasn't been a female leader in the united states",0,0,2,NA,NA,650000,900000,1000000,1200000,1500000,1600000,1700000,1800000,1850000,1900000,1925000,1950000,NA,NA,NA,NA,NA,NA,"Mixed",0,NA,NA,1,NA,1,NA,NA,NA,NA,19,1,"Student",6,2,3,NA,6,"United States",2,3,115.259,1,1,NA,0.00481187966666668,0.0223665743053715,0.0189006315,1.3379481777373,5.38710781236163,1.69743478207035,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",16.593,13745416.6666667,17461150.2699564,13745416.6666667,83.5022801372442,83.5022801372442,38.181925084769,0.0197813238333333,0.0250022794092773,0.0215141318333333,5.61116090157166,6.11371312888515,1.9321489697287,0.0197813238333333,0.0250022794092773,0.0215141318333333,5.61116090157166,6.11371312888515,1.97430841713041,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,0,"May",NA
"1963",1517,"R_3s0r8HlJWfHnX7i",1,NA,"igend",0.35,0.37,0.38,0.35,0.4,0.4,0.41,0.42,0.38,0.37,0.4,0.4,NA,NA,NA,NA,NA,NA,3,NA,NA,"1",NA,NA,"My forecast is based on my intuition based on what i observe in my generation.","I did not consider any other variables.",1,1,2,NA,"As the covid-19 pandemic starts to fade away i think the Gender-Career Bias will even out.",1200000,2000000,2500000,3000000,3200000,3300000,3350000,3400000,3420000,3440000,3450000,3460000,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,27,1,"Engineering",4,6,2,NA,4,"United States",1,5,203.466,1,1,NA,-0.0351881203333333,0.0429191024427473,0.0356301798333333,-10.1050460705929,10.2303988411686,3.19988813815673,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",21.915,12266666.6666667,16257942.1617046,12266666.6666667,65.3091435640489,65.3091435640489,34.0742633755373,-0.0468853428333333,0.0519158810223446,0.0468853428333333,-13.5130421106399,13.5130421106399,4.21069590688505,-0.0468853428333333,0.0519158810223446,0.0468853428333333,-13.5130421106399,13.5130421106399,4.30257319760754,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,1,"May",NA
"1964",1791,"R_6AwWlc8F9T83f3P",1,NA,"igend",0.3745,0.38,0.385,0.387,0.37,0.375,0.378,0.37,0.365,0.367,0.37,0.38,NA,NA,NA,NA,NA,NA,1,NA,NA,"1,2,4",NA,NA,"Base on weather and season ","the moment when unemployment rate is high",1,1,2,NA,"people need more work",1100000,1800000,2700000,3000000,3200000,3300000,3700000,4200000,4700000,5200000,5300000,5400000,NA,NA,NA,NA,NA,NA,"Mixed",0,NA,NA,1,NA,1,NA,NA,NA,NA,26,1,"student",2,5,1,NA,5,"USA",3,1,834.302,1,1,NA,-0.024479787,0.0258014072724927,0.024479787,-7.00514703878395,7.00514703878395,2.19848960662894,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",111.444,11610000,15250605.4524621,11610000,63.5749073412613,63.5749073412613,32.250179167662,-0.0218853428333333,0.0236438376889111,0.0218853428333333,-6.29784677089939,6.29784677089939,1.96548682211142,-0.0218853428333333,0.0236438376889111,0.0218853428333333,-6.29784677089939,6.29784677089939,2.00837370070815,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,2,"May",NA
"1965",1200,"R_SOZA9ODeSRWyRd7",1,NA,"igend",0.25,0.3,0.3,0.3,0.32,0.35,0.3,0.31,0.32,0.31,0.34,0.35,NA,NA,NA,NA,NA,NA,2,NA,NA,"1",NA,NA,NA,"I have considered holiday schedule, unemployment rate ",1,1,2,NA,"Everything will be slow during summer and Covid pandemic",500000,600000,700000,600000,600000,500000,500000,400000,400000,300000,200000,100000,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,32,2,"accountant",4,5,2,NA,3,"USA",2,7,100.774,1,1,NA,0.038145213,0.0462634632961877,0.0390917141666667,10.868005497176,11.1428946807892,3.51076287145496,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",0,14793333.3333333,18617508.7842959,14793333.3333333,91.7492768493574,91.7492768493574,41.092820886042,0.0281146571666667,0.0321932720558128,0.0281146571666667,8.05079982836345,8.05079982836345,2.52493134743584,0.0281146571666667,0.0321932720558128,0.0281146571666667,8.05079982836345,8.05079982836345,2.58002529309061,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,3,"May",NA
"1966",1506,"R_2EjdCkOmorDGqy0",1,NA,"igend",0.4,0.42,0.4,0.43,0.4,0.38,0.37,0.38,0.35,0.35,0.36,0.35,NA,NA,NA,NA,NA,NA,2,NA,NA,"1",NA,NA,"I didnt use any theoretical assumptions just my intuition","first i analyze the news and i shape an opinion with critical thinking ",0,0,2,NA,NA,650000,640000,640000,650000,640000,630000,620000,610000,600000,590000,580000,570000,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,28,1,"student",4,5,6,NA,3,"USA",1,4,67.87,1,1,NA,-0.031854787,0.0416582856043193,0.0339477628333333,-9.10764676788992,9.69349953321415,3.04879302084562,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",0,14625000,18405132.8891336,14625000,90.263837928971,90.263837928971,40.6252256956983,-0.0102186761666666,0.0201682072164642,0.0144046278333333,-3.01068415523607,4.18238968588453,1.29365605096732,-0.0102186761666666,0.0201682072164642,0.0144046278333333,-3.01068415523607,4.18238968588453,1.32188359713025,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,0,"May",NA
"1967",1261,"R_3J2e0eTbQtLToq4",1,NA,"igend",0.45,0.5,0.4,0.4,0.375,0.4,0.425,0.35,0.35,0.4,0.325,0.3,NA,NA,NA,NA,NA,NA,4,NA,NA,"1",NA,NA,"I formulated my predictions based on my general intuition.","I think that in general, our views are becoming less extreme, so those word associations just aren't as relevant. ",1,1,2,NA,"People are learning to work together and aren't separating ideas like ""career"" and ""home"" by gender as much.",1400000,1800000,2100000,2800000,3500000,3800000,5000000,6000000,6200000,6800000,7000000,7050000,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,43,1,"N/A",4,3,10,NA,1,"United States",2,5,63.134,1,1,NA,-0.0389381203333333,0.0656518831882049,0.052866084,-11.1358529557311,15.0687437014639,4.74781648292823,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",3.153,10789166.6666667,14155514.5320354,10789166.6666667,59.3709041161181,59.3709041161181,29.970073907818,-0.00855200949999999,0.0447933052735143,0.0364079368333333,-2.51736312343356,10.3831446148991,3.26973722144258,-0.00855200949999999,0.0447933052735143,0.0364079368333333,-2.51736312343356,10.3831446148991,3.34108281464712,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,1,"May",NA
"1968",1809,"R_1KrRK9GxBq0qpRn",1,NA,"igend",0.39,0.38,0.37,0.35,0.35,0.36,0.355,0.35,0.33,0.33,0.35,0.07,NA,NA,NA,NA,NA,NA,2,NA,NA,"5",NA,NA,"I think the curve upward of the second spike in the fall and winter will make people more traditional. I think when there is a vaccine people will relax and be more open.  I had trouble entering the final number, and I think I put it high, when I meant to put it low (low as in less inplicit bias) Sorry for the confusion. ","I think my comments above are about all I really used in making my judgement. ",1,1,2,NA,"I think the higher the pandemic numbers, the more people rely on old built in bias. ",100000,120000,140000,160000,180000,200000,230000,250000,275000,300000,320000,340000,NA,NA,NA,NA,NA,NA,"Data-Driven",0,NA,NA,1,NA,1,NA,NA,NA,NA,62,2,"communications specialist",4,5,10,NA,1,"USA",3,4,201.736,1,1,NA,0.0185618796666667,0.0841392408421364,0.0386507558333333,5.19777303759913,10.9680068514354,3.47116112521469,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",0,15025416.6666667,18664362.0415129,15025416.6666667,97.6941869182384,97.6941869182384,41.7375003935207,0.0522813238333333,0.116846666586284,0.0593477138333333,14.7378675222561,16.805477862682,5.32992105036582,0.0522813238333333,0.116846666586284,0.0593477138333333,14.7378675222561,16.805477862682,5.44621980874248,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,1,"May",NA
"1969",1427,"R_3G3tyykSVAJIA5A",1,NA,"igend",0.37,0.38,0.39,0.36,0.35,0.37,0.36,0.38,0.39,0.38,0.36,0.37,NA,NA,NA,NA,NA,NA,4,NA,NA,"1,4",NA,NA,"My forecast is based on the theoretical assumption is following the trend of the data given as it rarely dipped below 0.35 and never over 0.40. I used that steady trend to try to accurate guess how the data would continue.","I didn't consider any additional variables in my predictions although with our current leadership I would say this would be an more accurate prediction forecast as it perpetuates the status quo.",0,0,2,NA,NA,550000,700000,750000,600000,400000,450000,500000,650000,700000,750000,700000,650000,NA,NA,NA,NA,NA,NA,"Mixed",0,NA,NA,1,NA,1,NA,NA,NA,NA,28,2,"Freelance",4,4,9,NA,2,"United States",2,3,60.664,1,1,NA,-0.0210214536666667,0.0251696855593729,0.0219775108333333,-6.02842749534607,6.29718192133585,1.97376427934843,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",3.281,14626666.6666667,18362744.4390356,14626666.6666667,90.7758015167915,90.7758015167915,40.6298553510482,-0.0235520095,0.027248664474788,0.0235520095,-6.7813440317195,6.7813440317195,2.11516742776299,-0.0235520095,0.027248664474788,0.0235520095,-6.7813440317195,6.7813440317195,2.16132033383478,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,0,"May",NA
"1970",1331,"R_Y6mSTQ0E9aYNkwF",1,NA,"igend",0.38,0.36,0.37,0.37,0.35,0.36,0.38,0.39,0.39,0.38,0.37,0.37,NA,NA,NA,NA,NA,NA,3,NA,NA,"1",NA,NA,"it is not","time of the year in previous years",0,0,2,NA,NA,600000,500000,400000,300000,350000,400000,600000,700000,700000,600000,400000,300000,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,47,1,"support",4,5,2,NA,4,"USA",2,2,84.951,1,1,NA,-0.021854787,0.0266229239157605,0.0228108441666667,-6.28722538488195,6.55597981087172,2.04860458217422,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",11.591,14755833.3333333,18481468.4210968,14755833.3333333,92.4629821122835,92.4629821122835,40.9886536406684,-0.0302186761666667,0.0331342781068122,0.0302186761666667,-8.70950096130744,8.70950096130744,2.71388985036929,-0.0302186761666667,0.0331342781068122,0.0302186761666667,-8.70950096130744,8.70950096130744,2.77310686634128,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,1,"May",NA
"1971",2293,"R_UFKiC25VEETBDW1",1,NA,"igend",0.39,0.35,0.4,0.38,0.4,0.35,0.38,0.35,0.34,0.33,0.35,0.34,NA,NA,NA,NA,NA,NA,3,NA,NA,"1,4",NA,NA,"The data seemed to fluctuate in the same range with a few spikes, so it didn't seem like much would change. I allowed for spikes due to COVID-19, but for the most part I figured people's implicit bias would stay the same for a while longer.","I assumed that with so many states still enforcing stay-at-home orders, the assumption that women must take care of family only would be less common due to both parents needed to work because of sudden loss  of steady income. What I have seen firsthand is a mix of both parents working, and mothers focusing on family while the father works from home or quarantines himself for work. I've also seen women do this- especially in the medical field.",1,1,2,NA,"I believe it will help some people shake the perception that mohers must tend to the family while fathers handle the work, but COVID-19 is just one of a few events that should've made people reconsider their implicit bias, and the previous data did not show much change.",650000,700000,750000,800000,900000,975000,1000000,1050000,1055100,1055700,1070000,1200000,NA,NA,NA,NA,NA,NA,"Mixed",0,NA,NA,1,NA,1,NA,NA,NA,NA,22,2,"student/nanny",3,3,10,NA,1,"united states",2,7,165.018,1,NA,NA,-0.0126881203333333,0.0274392054578427,0.0224664801666667,-3.64047928410864,6.39131814704853,2.01767781492346,0,1,"Below Naive linear","Above Naive rwf",0,0,"Below Naive linear","Below Naive rwf",67.292,14309516.6666667,18047810.8171508,14309516.6666667,88.0634739453682,88.0634739453682,39.7488782345087,0.00144799050000001,0.0202386379398312,0.0168477138333333,0.330390474141476,4.81484978318496,1.51306560625065,0.00144799050000001,0.0202386379398312,0.0168477138333333,0.330390474141476,4.81484978318496,1.54608066401352,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,2,"May",NA
"1972",2584,"R_BKYtyTskBOSknKN",1,NA,"igend",0.34,0.33,0.32,0.31,0.3,0.35,0.4,0.39,0.38,0.37,0.35,0.35,NA,NA,NA,NA,NA,NA,5,NA,NA,"1,4,5",NA,NA,"kids home from school meaning both parents have to take on responsiblities during the summer may have an effect.. ","People are going to be affected unknowingly by being stuck at home due to covid-19 . Then they are also going to be affected by the election in oct/nov(huge spike)/dec.  ",1,1,2,NA,"Everyone is at home. Careers are being on put on hold because of the pandemic. So people are unconsciously going to be maybe more susceptible to thinking that everyone is more equal at home.   ",1000000,1600000,3200000,4000000,4800000,5400000,6400000,7400000,7600000,8000000,8200000,8500000,NA,NA,NA,NA,NA,NA,"Mixed",0,NA,NA,1,NA,1,NA,NA,NA,NA,40,1,"computer tech",6,4,9,"Thelema",4,"USA",3,1,121.896,1,1,NA,0.00147854633333334,0.0337948875989309,0.0274050206666667,0.312533887383658,7.84082302395491,2.46120005476836,1,1,"Above Naive linear","Above Naive rwf",0,1,"Below Naive linear","Above Naive rwf",0,9735000,13168831.889478,9735000,52.3312563858634,52.3312563858634,27.0418168989828,-0.0235520095,0.033823850495268,0.0264079368333334,-6.85040829277786,7.65639161313819,2.37165358753313,-0.0235520095,0.033823850495268,0.0264079368333334,-6.85040829277786,7.65639161313819,2.42340301588736,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,3,"May",NA
"1973",3208,"R_3Ey7HlUzIwFZOCv",1,NA,"igend",-0.16,-0.12,-0.21,-0.19,-0.19,-0.21,-0.2,0,-0.2,0.1,-0.2,0.14,NA,NA,NA,NA,NA,NA,5,NA,NA,"1,3",NA,NA,"No I didn't, my forecast wasn't base on theoritical assumption","No I didn't consider such attributes",0,0,2,NA,NA,1100,2000,2400,2440,2670,3000,3550,3600,3670,2300,2100,2980,NA,NA,NA,NA,NA,NA,"Mixed",0,NA,NA,1,NA,1,NA,NA,NA,NA,34,1,"Chief technical officer",3,5,4,NA,6,"Newyork",1,7,419.734,1,1,NA,0.470645213,0.48587942750353,0.470645213,134.320313048944,134.320313048944,42.2678763173128,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",4.429,15240682.5,18882423.8130426,15240682.5,99.9681564762702,99.9681564762702,42.3354643636909,0.409781323833333,0.43435536472915,0.409781323833333,117.41306291967,117.41306291967,36.8017900416466,0.409781323833333,0.43435536472915,0.409781323833333,117.41306291967,117.41306291967,37.6048042790879,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,0,"May",NA
"1974",1897,"R_2rloFBDafrXzbHo",1,NA,"igend",0.35,0.36,0.4,0.41,0.43,0.44,0.45,0.47,0.49,0.51,0.53,0.55,NA,NA,NA,NA,NA,NA,4,NA,NA,"1",NA,NA,"I thought about how times are changing and the perception of gender roles and careers and evolving","Yes, I thought about the discirmationatory laws and policy being passed in the near future.",0,0,2,NA,NA,610000,650000,630000,610000,595000,400000,310000,500000,700000,850000,600000,500000,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,23,2,"Patient Coordinator",3,5,4,NA,4,"United States",1,2,250.532,1,1,NA,-0.0985214536666667,0.115674660093835,0.0985214536666667,-28.0987818165932,28.0987818165932,8.84805051270017,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",0,14663750,18407945.3520303,14663750,90.8936369892872,90.8936369892872,40.7328651825843,-0.150218676166667,0.153075091090374,0.150218676166667,-42.8569239656447,42.8569239656447,13.4908934572827,-0.150218676166667,0.153075091090374,0.150218676166667,-42.8569239656447,42.8569239656447,13.7852644514583,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,1,"May",NA
"1975",1297,"R_3Pn1KMA15vuoGCt",1,NA,"igend",0.35,0.38,0.4,0.42,0.4,0.38,0.37,0.39,0.35,0.37,0.39,0.4,NA,NA,NA,NA,NA,NA,3,NA,NA,"1,4",NA,NA,"Given the economic effects of COVID-19, and its devastating impact on jobs, I believe there will be an increase in bias in regards to people associating ""men"" with ""careers"" since many of them will be without said careers as a result of this pandemic. More people will associate these terms with each other as a result.","I took into account the current unemployment rate (over 20%) and other economic impacts when making my prediction.",1,1,2,NA,"The pandemic trajectory impacted my prediction because as I wrote earlier, the pandemic has caused staggering unemployment rates.",1500000,17000000,2000000,2200000,2300000,2500000,2500000,2600000,2400000,2200000,1900000,1500000,NA,NA,NA,NA,NA,NA,"Mixed",0,NA,NA,1,NA,1,NA,NA,NA,NA,22,1,"Delivery Driver",4,3,2,NA,3,"United States of America",2,5,57.863,1,1,NA,-0.0326881203333333,0.0378353085026545,0.0326881203333333,-9.32092812451751,9.32092812451751,2.93566658946294,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",0,11860000,17710320.9080656,14253333.3333333,22.7995449556885,113.456110612254,39.5928125526623,-0.0285520095,0.0335265399694964,0.0285520095,-8.19621264043147,8.19621264043147,2.56420924471772,-0.0285520095,0.0335265399694964,0.0285520095,-8.19621264043147,8.19621264043147,2.62016023321466,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,2,"May",NA
"1976",1082,"R_RJ1rx9bnHt6HWsp",1,NA,"igend",0.4,0.37,0.35,0.36,0.38,0.35,0.37,0.375,0.38,0.36,0.37,0.375,NA,NA,NA,NA,NA,NA,3,NA,NA,"1",NA,NA,"I used the previous data as a guide. It had a generally stagnant trend and oscillated, so I kept that similar pattern. ","I did not consider any outside variables when picking my predictions.",0,0,2,NA,NA,1200000,1.9,2500000,3400000,4500000,6000000,6500000,7000000,7250000,7500000,77000000,7900000,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,18,2,"student, office assistant, line worker",7,3,10,NA,3,"United States",2,5,60.373,1,1,NA,-0.019354787,0.0249203954354201,0.0202920175,-5.56197945378951,5.82552525668178,1.82239288157542,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",0,4347499.84166667,17865817.198326,12102499.8416667,40.050760079122,65.5020236170281,33.6182418837512,-0.0218853428333333,0.0247225049430589,0.0218853428333333,-6.31556476376817,6.31556476376817,1.96548682211142,-0.0218853428333333,0.0247225049430589,0.0218853428333333,-6.31556476376817,6.31556476376817,2.00837370070815,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,0,"May",NA
"1977",788,"R_2uBBpPGCIPQNjRR",1,NA,"igend",0.4,0.4,0.39,0.39,0.38,0.36,0.34,0.32,0.3,0.28,0.35,0.2,NA,NA,NA,NA,NA,NA,4,NA,NA,"1",NA,NA,NA,"Pretty much close to the explicit. We all grow, and the world is growing. I believe the four will be better than now, differences will be thinner and bias as. Whole will be vanquished",0,0,2,NA,NA,605000,607000,605000,60000,580000,540000,520000,500000,480000,440000,420000,400000,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,27,2,"Business woman",4,6,4,NA,7,"New york",1,4,60.841,1,1,NA,0.008145213,0.0583708017433177,0.0433027775,2.28841864586036,12.2866220694089,3.88895157755725,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",1.621,14763583.3333333,18521367.9277927,14763583.3333333,91.8845596531376,91.8845596531376,41.0101815380456,0.0514479905,0.0736241817543184,0.0514479905,14.5750407152693,14.5750407152693,4.6204598265579,0.0514479905,0.0736241817543184,0.0514479905,14.5750407152693,14.5750407152693,4.72127815686337,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,0,"May",NA
