,ResponseId,EndDate,team_name,themes,Issue,counterfact,othercounter,Participant's Previous Response,Blame.Trump,Presence of Counterfactual OT,Presence of Counterfactual TS,Agreement,Presence of Counterfactual 1 OT,Presence of Counterfactual  1 TS,Agreement,CounterFactual_Presence.Final,counterNum,COVID-19 OT,COVID-19 TS,Agreement,COVID-19  2 OT,COVID-19 2 TS,Agreement,COVID Final,Blame OT,Blame TS,Agreement,Blame 2 OT,Blame 2 TS,Agreement,Blame Final,Flagged OT,Flagged TS,Comments OT,Comments TS
179,R_8GHjs56dMRoZxmx,5/29/2020 18:35,Bordeaux,"1,2,3,5,6,7,8,9,10",posaffect,NA,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
180,R_8GHjs56dMRoZxmx,5/29/2020 18:35,Bordeaux,"1,2,3,5,6,7,8,9,10",negaffect,NA,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
181,R_8GHjs56dMRoZxmx,5/29/2020 18:35,Bordeaux,"1,2,3,5,6,7,8,9,10",ideolrep,NA,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
182,R_8GHjs56dMRoZxmx,5/29/2020 18:35,Bordeaux,"1,2,3,5,6,7,8,9,10",ideoldem,NA,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
183,R_8GHjs56dMRoZxmx,5/29/2020 18:35,Bordeaux,"1,2,3,5,6,7,8,9,10",iasian,NA,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
184,R_8GHjs56dMRoZxmx,5/29/2020 18:35,Bordeaux,"1,2,3,5,6,7,8,9,10",easian,NA,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
185,R_8GHjs56dMRoZxmx,5/29/2020 18:35,Bordeaux,"1,2,3,5,6,7,8,9,10",iafric,NA,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
186,R_8GHjs56dMRoZxmx,5/29/2020 18:35,Bordeaux,"1,2,3,5,6,7,8,9,10",eafric,NA,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
187,R_8GHjs56dMRoZxmx,5/29/2020 18:35,Bordeaux,"1,2,3,5,6,7,8,9,10",igend,NA,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
188,R_8GHjs56dMRoZxmx,5/29/2020 18:35,Bordeaux,"1,2,3,5,6,7,8,9,10",egend,NA,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
189,R_2atXh38sPudPrH4,5/30/2020 0:04,Not a fortune teller,1,lifesat,Establishing an effective & available vaccine &/or treatment during April 2020,NA,,,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,0,0,0,0,0,0,0,,,,
190,R_p6uyrcToHpWqW0p,5/30/2020 10:05,Alex,1,lifesat,development of vaccines and antibiotics against coronavirus,NA,,,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,0,0,0,0,0,0,0,,,,
191,R_2EEjmCJXfoudK6K,5/30/2020 16:23,ForecastSnorecast,"5,7",iasian,"If the trade war between the US and China had been resolved quickly. Absent that, Asians will become the boogeymen during Trump's reelection campaign. ",A cure for COVID-19,,,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,3,0,1,3,3,0,3,,,,
192,R_2EEjmCJXfoudK6K,5/30/2020 16:23,ForecastSnorecast,"5,7",iafric,No high-profile police killings of Blacks. ,NA,,,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2,1,2,2,0,2,,,,
193,R_1E6tnVIZxJQDW8X,5/31/2020 14:51,Cynical Belief in the Inexorable Crush of the Wheel,"5,6,7,8",iasian,no,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
194,R_1E6tnVIZxJQDW8X,5/31/2020 14:51,Cynical Belief in the Inexorable Crush of the Wheel,"5,6,7,8",easian,na,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
195,R_1E6tnVIZxJQDW8X,5/31/2020 14:51,Cynical Belief in the Inexorable Crush of the Wheel,"5,6,7,8",iafric,na,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
196,R_1E6tnVIZxJQDW8X,5/31/2020 14:51,Cynical Belief in the Inexorable Crush of the Wheel,"5,6,7,8",eafric,na,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
197,R_28Opd7wWaGxLfce,6/1/2020 3:53,Renegade,"1,6",lifesat,"I actually think that the trajectories are largely resilient to most and almost all possible events.

If there were any major event, I would think that there be a large war with a number of casualties would reduce life satisfaction (and there's some unpublished work to suggest this). ",NA,,,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
198,R_28Opd7wWaGxLfce,6/1/2020 3:53,Renegade,"1,6",easian,"Even large, race-specific events have little influence on implicit bias (e.g., the election of Obama for African American bias). COVID-19 might have affected this but I actually don't even think that's the case. So, no counterfactuals could change my prediction!",NA,,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
199,R_1gw4q8OGemNDYMb,6/1/2020 12:33,DrT,1,lifesat,"the US economy was doing remarkably well until it was hit by the corona virus crisis but life satisfaction cannot be a factor of only the impact of the corona virus. 

shifts in demand and consumption and the impact of unemployment and the financial markets take some time to be absorbed by consumers. 

the corona virus hit only on the last month of the data and its impact will possibly be seen in three months when the new school year starts.

thus, a significant drop in retail sales or a market crash at least two months prior to the corona virus would have affected the forecast but none of this occurred in sufficient time in the past to reflect on a significant drop on the forecasts; should it have happened then a lower value for the first few months of the forecasting horizon would have been obtained in the forecasts. ",NA,,,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,,,,
200,R_8v4jsmqWvaaOyul,6/3/2020 19:47,Comet,1,lifesat,Only quarentena alert and social distancing would help if.. ,Universal basic income. ,,,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,0,0,0,0,0,0,0,,,,
201,R_1gnp5eVythPBWYM,6/4/2020 1:28,The Well-Adjusted R Squares,"5,6,7,8,9,10",iasian,"Naturally we discussed the COVID, but given our method of predicting and rationale it would not have a predictable long-term impact",NA,,,1,0,1,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
202,R_1gnp5eVythPBWYM,6/4/2020 1:28,The Well-Adjusted R Squares,"5,6,7,8,9,10",easian,NA,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
203,R_1gnp5eVythPBWYM,6/4/2020 1:28,The Well-Adjusted R Squares,"5,6,7,8,9,10",iafric,NA,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
204,R_1gnp5eVythPBWYM,6/4/2020 1:28,The Well-Adjusted R Squares,"5,6,7,8,9,10",eafric,"Sorry, I meant to type the previous response to previous question in this space!",NA,,,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
205,R_1gnp5eVythPBWYM,6/4/2020 1:28,The Well-Adjusted R Squares,"5,6,7,8,9,10",igend,"COVID pandemic could have some effect on valuation of ""women's"" jobs (e.g., nursing; elderly care), which could cause some change in trajectory in bias. But direction and magnitude would be anybody's guess, and we stick with our general assumption that things only change steadily and slowly if at all, so we did not factor this into the model. ",NA,,,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,,,,
206,R_1gnp5eVythPBWYM,6/4/2020 1:28,The Well-Adjusted R Squares,"5,6,7,8,9,10",egend,"Would also like to say that (for all of our 6 responses) we discussed but did not factor in the possiblilty that Donald Trump could get removed from office. But we stuck with our original assumptions, and anyway Trump could just as easliy be a symptom of the societal attitudes rather than an strong influence.",NA,,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,,,,
207,R_1mjZatLwm6h4rGR,6/4/2020 4:57,meebe,"1,4,5",lifesat,NA,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
208,R_2y9FAXYABygvgUh,6/4/2020 6:51,HHH,1,lifesat,NA,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
209,R_22zcoRoZJMzIfgj,6/5/2020 7:58,AbCdEfG,"1,2,3,5,6,7,8,9,10",lifesat,No Covid and a US leadership which emphasizes handling societal problems in the US. ,"The current situation following the death of George Floyd may have a major impact. Without this event, we may have had a different situation. ",,,1,1,0,1,1,0,1,3,1,1,0,1,1,0,1,2,1,1,2,2,0,2,,,,
210,R_22zcoRoZJMzIfgj,6/5/2020 7:58,AbCdEfG,"1,2,3,5,6,7,8,9,10",posaffect,"Less coronaLess impact of corona, less unemployed and less tensions.
Also a less polarizing president.  impact and less tensions","
How the president and US leadership handles the riots and tensions following the death of G. Floyd may matter alot. rent handling of the conflict ",,,1,1,0,1,1,0,1,4,1,1,0,1,1,0,1,1,1,0,1,1,0,1,,,,
211,R_22zcoRoZJMzIfgj,6/5/2020 7:58,AbCdEfG,"1,2,3,5,6,7,8,9,10",negaffect,"Less coronaLess impact of corona, less unemployed and less tensions.
Also a less polarizing president.  impact and less tensions","
How the president and US leadership handles the riots and tensions following the death of G. Floyd may matter alot. rent handling of the conflict ",,,1,1,0,1,1,0,1,4,1,1,0,1,1,0,1,1,1,0,1,1,0,1,,,,
212,R_22zcoRoZJMzIfgj,6/5/2020 7:58,AbCdEfG,"1,2,3,5,6,7,8,9,10",ideolrep,"Less impact of corona, less unemployed and less tensions.
Also a less polarizing president. ",How the president and US leadership handles the riots and tensions following the death of G. Floyd may matter alot. ,,1,1,1,0,1,1,0,1,4,1,1,0,1,1,0,1,1,1,0,1,1,0,1,,,,
213,R_22zcoRoZJMzIfgj,6/5/2020 7:58,AbCdEfG,"1,2,3,5,6,7,8,9,10",ideoldem,"Less impact of corona, less unemployed and less tensions.
Also a less polarizing president. ",How the president and US leadership handles the riots and tensions following the death of G. Floyd may matter alot. ,,1,1,1,0,1,1,0,1,4,1,1,0,1,1,0,1,1,1,0,1,1,0,1,,,,
214,R_22zcoRoZJMzIfgj,6/5/2020 7:58,AbCdEfG,"1,2,3,5,6,7,8,9,10",iasian,Nothing in particular,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
215,R_22zcoRoZJMzIfgj,6/5/2020 7:58,AbCdEfG,"1,2,3,5,6,7,8,9,10",easian,Nothing in particular,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
216,R_22zcoRoZJMzIfgj,6/5/2020 7:58,AbCdEfG,"1,2,3,5,6,7,8,9,10",iafric,Trump's behavior. ,Trump's behavior,,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,,,,
217,R_22zcoRoZJMzIfgj,6/5/2020 7:58,AbCdEfG,"1,2,3,5,6,7,8,9,10",eafric,Trump's behavior,Trump's behavior,,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,,,,
218,R_22zcoRoZJMzIfgj,6/5/2020 7:58,AbCdEfG,"1,2,3,5,6,7,8,9,10",igend,none,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
219,R_22zcoRoZJMzIfgj,6/5/2020 7:58,AbCdEfG,"1,2,3,5,6,7,8,9,10",egend,None,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
220,R_rdz4BJNvZVJ9lF7,6/5/2020 15:02,NYHC,"3,4,5,6",ideolrep,NA,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
221,R_rdz4BJNvZVJ9lF7,6/5/2020 15:02,NYHC,"3,4,5,6",ideoldem,NA,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
222,R_rdz4BJNvZVJ9lF7,6/5/2020 15:02,NYHC,"3,4,5,6",polar,NA,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
223,R_rdz4BJNvZVJ9lF7,6/5/2020 15:02,NYHC,"3,4,5,6",iasian,NA,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
224,R_rdz4BJNvZVJ9lF7,6/5/2020 15:02,NYHC,"3,4,5,6",easian,NA,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
225,R_3oLLtQSJrtOKHZu,6/5/2020 20:17,Bluebirds,"1,2,3,5,6,7,8,9,10",lifesat,prolonged economic crisis,new surge of COVID-19,,,1,1,0,1,1,0,1,,1,1,0,1,1,0,1,0,0,0,0,0,0,0,,,,
226,R_3oLLtQSJrtOKHZu,6/5/2020 20:17,Bluebirds,"1,2,3,5,6,7,8,9,10",posaffect,"prolonged economic crisis
",NA,,,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
227,R_3oLLtQSJrtOKHZu,6/5/2020 20:17,Bluebirds,"1,2,3,5,6,7,8,9,10",negaffect,"prolonged economic crisis
",NA,,,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
228,R_3oLLtQSJrtOKHZu,6/5/2020 20:17,Bluebirds,"1,2,3,5,6,7,8,9,10",ideolrep,prolonged economic crisis,NA,,,1,1,0,1,1,0,1,1,,0,0,,0,0,,0,0,0,0,0,0,0,,,,
229,R_3oLLtQSJrtOKHZu,6/5/2020 20:17,Bluebirds,"1,2,3,5,6,7,8,9,10",ideoldem,prolonged economic crisis,NA,,,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
230,R_3oLLtQSJrtOKHZu,6/5/2020 20:17,Bluebirds,"1,2,3,5,6,7,8,9,10",iasian,prolonged economic crisis,NA,,,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
231,R_3oLLtQSJrtOKHZu,6/5/2020 20:17,Bluebirds,"1,2,3,5,6,7,8,9,10",easian,"prolonged economic crisis
",NA,,,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
232,R_3oLLtQSJrtOKHZu,6/5/2020 20:17,Bluebirds,"1,2,3,5,6,7,8,9,10",iafric,prolonged economic crisis,NA,,,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
233,R_3oLLtQSJrtOKHZu,6/5/2020 20:17,Bluebirds,"1,2,3,5,6,7,8,9,10",eafric,"prolonged economic crisis
",NA,,,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
234,R_3oLLtQSJrtOKHZu,6/5/2020 20:17,Bluebirds,"1,2,3,5,6,7,8,9,10",igend,"prolonged economic crisis
",NA,,,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
235,R_3oLLtQSJrtOKHZu,6/5/2020 20:17,Bluebirds,"1,2,3,5,6,7,8,9,10",egend,"prolonged economic crisis
",NA,,,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
236,R_3G7H7ETfkJCYd3T,6/6/2020 4:34,MLTS,"1,2,3,4,5,6,7,8,9,10",lifesat,"The emergence of COVID19 pandemic has shattered the whole complexion of the world, over the past few months. This was something that the world hasn’t seen before.  The time series forecasting models used in work takes past observations and extrapolate the patterns into the future. These models are suitable when the data are accurate, and the future is similar to the past. However, since the observations during the COVID19 pandemic have not been seen by the models before, the models may not achieve their full potential in accuracy.  Whereas, if the COVID19 would have been already encountered before (between 2017 and 2019), then the forecasts models could have incorporated this, when generating the forecasts. Therefore, the counterfactual of the presence of ""COVID19 Pandemic"" is an essential event to be accounted for when generating forecasts.",NA,,,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,,,,
237,R_3G7H7ETfkJCYd3T,6/6/2020 4:34,MLTS,"1,2,3,4,5,6,7,8,9,10",posaffect,"The emergence of COVID19 pandemic has shattered the whole complexion of the world, over the past few months. This was something that the world hasn’t seen before.  The time series forecasting models used in work takes past observations and extrapolate the patterns into the future. These models are suitable when the data are accurate, and the future is similar to the past. However, since the observations during the COVID19 pandemic have not been seen by the models before, the models may not achieve their full potential in accuracy.  Whereas, if the COVID19 would have been already encountered before (between 2017 and 2019), then the forecasts models could have incorporated this, when generating the forecasts. Therefore, the counterfactual of the presence of ""COVID19 Pandemic"" is an essential event to be accounted, when generating the forecasts.",NA,,,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,,,,
238,R_3G7H7ETfkJCYd3T,6/6/2020 4:34,MLTS,"1,2,3,4,5,6,7,8,9,10",negaffect,"The emergence of COVID19 pandemic has shattered the whole complexion of the world, over the past few months. This was something that the world hasn’t seen before.  The time series forecasting models used in work takes past observations and extrapolate the patterns into the future. These models are suitable when the data are accurate, and the future is similar to the past. However, since the observations during the COVID19 pandemic have not been seen by the models before, the models may not achieve their full potential in accuracy.  Whereas, if the COVID19 would have been already encountered before (between 2017 and 2019), then the forecasts models could have incorporated this, when generating the forecasts. Therefore, the counterfactual of the presence of ""COVID19 Pandemic"" is an essential event to be accounted, when generating the forecasts.",NA,,,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,,,,
239,R_3G7H7ETfkJCYd3T,6/6/2020 4:34,MLTS,"1,2,3,4,5,6,7,8,9,10",ideolrep,"The emergence of COVID19 pandemic has shattered the whole complexion of the world, over the past few months. This was something that the world hasn’t seen before.  The time series forecasting models used in work takes past observations and extrapolate the patterns into the future. These models are suitable when the data are accurate, and the future is similar to the past. However, since the observations during the COVID19 pandemic have not been seen by the models before, the models may not achieve their full potential in accuracy.  Whereas, if the COVID19 would have been already encountered before (between 2017 and 2019), then the forecasts models could have incorporated this, when generating the forecasts. Therefore, the counterfactual of the presence of ""COVID19 Pandemic"" is an essential event to be accounted, when generating the forecasts.",NA,,,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,,,,
240,R_3G7H7ETfkJCYd3T,6/6/2020 4:34,MLTS,"1,2,3,4,5,6,7,8,9,10",ideoldem,"The emergence of COVID19 pandemic has shattered the whole complexion of the world, over the past few months. This was something that the world hasn’t seen before.  The time series forecasting models used in work takes past observations and extrapolate the patterns into the future. These models are suitable when the data are accurate, and the future is similar to the past. However, since the observations during the COVID19 pandemic have not been seen by the models before, the models may not achieve their full potential in accuracy.  Whereas, if the COVID19 would have been already encountered before (between 2017 and 2019), then the forecasts models could have incorporated this, when generating the forecasts. Therefore, the counterfactual of the presence of ""COVID19 Pandemic"" is an essential event to be accounted, when generating the forecasts.",NA,,,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,,,,
241,R_3G7H7ETfkJCYd3T,6/6/2020 4:34,MLTS,"1,2,3,4,5,6,7,8,9,10",polar,"
The emergence of COVID19 pandemic has shattered the whole complexion of the world, over the past few months. This was something that the world hasn’t seen before.  The time series forecasting models used in work takes past observations and extrapolate the patterns into the future. These models are suitable when the data are accurate, and the future is similar to the past. However, since the observations during the COVID19 pandemic have not been seen by the models before, the models may not achieve their full potential in accuracy.  Whereas, if the COVID19 would have been already encountered before (between 2017 and 2019), then the forecasts models could have incorporated this, when generating the forecasts. Therefore, the counterfactual of the presence of ""COVID19 Pandemic"" is an essential event to be accounted, when generating the forecasts.",Political Landscape in United States.,,,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,,,,
242,R_3G7H7ETfkJCYd3T,6/6/2020 4:34,MLTS,"1,2,3,4,5,6,7,8,9,10",iasian,"
The emergence of COVID19 pandemic has shattered the whole complexion of the world, over the past few months. This was something that the world hasn’t seen before.  The time series forecasting models used in work takes past observations and extrapolate the patterns into the future. These models are suitable when the data are accurate, and the future is similar to the past. However, since the observations during the COVID19 pandemic have not been seen by the models before, the models may not achieve their full potential in accuracy.  Whereas, if the COVID19 would have been already encountered before (between 2017 and 2019), then the forecasts models could have incorporated this, when generating the forecasts. Therefore, the counterfactual of the presence of ""COVID19 Pandemic"" is an essential event to be accounted, when generating the forecasts.",NA,,,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,,,,
243,R_3G7H7ETfkJCYd3T,6/6/2020 4:34,MLTS,"1,2,3,4,5,6,7,8,9,10",easian,"The emergence of COVID19 pandemic has shattered the whole complexion of the world, over the past few months. This was something that the world hasn’t seen before.  The time series forecasting models used in work takes past observations and extrapolate the patterns into the future. These models are suitable when the data are accurate, and the future is similar to the past. However, since the observations during the COVID19 pandemic have not been seen by the models before, the models may not achieve their full potential in accuracy.  Whereas, if the COVID19 would have been already encountered before (between 2017 and 2019), then the forecasts models could have incorporated this, when generating the forecasts. Therefore, the counterfactual of the presence of ""COVID19 Pandemic"" is an essential event to be accounted, when generating the forecasts.",NA,,,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,,,,
244,R_3G7H7ETfkJCYd3T,6/6/2020 4:34,MLTS,"1,2,3,4,5,6,7,8,9,10",iafric,"The emergence of COVID19 pandemic has shattered the whole complexion of the world, over the past few months. This was something that the world hasn’t seen before.  The time series forecasting models used in work takes past observations and extrapolate the patterns into the future. These models are suitable when the data are accurate, and the future is similar to the past. However, since the observations during the COVID19 pandemic have not been seen by the models before, the models may not achieve their full potential in accuracy.  Whereas, if the COVID19 would have been already encountered before (between 2017 and 2019), then the forecasts models could have incorporated this, when generating the forecasts. Therefore, the counterfactual of the presence of ""COVID19 Pandemic"" is an essential event to be accounted, when generating the forecasts.",NA,,,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,,,,
245,R_3G7H7ETfkJCYd3T,6/6/2020 4:34,MLTS,"1,2,3,4,5,6,7,8,9,10",eafric,"
The emergence of COVID19 pandemic has shattered the whole complexion of the world, over the past few months. This was something that the world hasn’t seen before.  The time series forecasting models used in work takes past observations and extrapolate the patterns into the future. These models are suitable when the data are accurate, and the future is similar to the past. However, since the observations during the COVID19 pandemic have not been seen by the models before, the models may not achieve their full potential in accuracy.  Whereas, if the COVID19 would have been already encountered before (between 2017 and 2019), then the forecasts models could have incorporated this, when generating the forecasts. Therefore, the counterfactual of the presence of ""COVID19 Pandemic"" is an essential event to be accounted, when generating the forecasts.",NA,,,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,,,,
246,R_3G7H7ETfkJCYd3T,6/6/2020 4:34,MLTS,"1,2,3,4,5,6,7,8,9,10",igend,"The emergence of COVID19 pandemic has shattered the whole complexion of the world, over the past few months. This was something that the world hasn’t seen before.  The time series forecasting models used in work takes past observations and extrapolate the patterns into the future. These models are suitable when the data are accurate, and the future is similar to the past. However, since the observations during the COVID19 pandemic have not been seen by the models before, the models may not achieve their full potential in accuracy.  Whereas, if the COVID19 would have been already encountered before (between 2017 and 2019), then the forecasts models could have incorporated this, when generating the forecasts. Therefore, the counterfactual of the presence of ""COVID19 Pandemic"" is an essential event to be accounted, when generating the forecasts.",NA,,,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,,,,
247,R_3G7H7ETfkJCYd3T,6/6/2020 4:34,MLTS,"1,2,3,4,5,6,7,8,9,10",egend,"The emergence of COVID19 pandemic has shattered the whole complexion of the world, over the past few months. This was something that the world hasn’t seen before.  The time series forecasting models used in work takes past observations and extrapolate the patterns into the future. These models are suitable when the data are accurate, and the future is similar to the past. However, since the observations during the COVID19 pandemic have not been seen by the models before, the models may not achieve their full potential in accuracy.  Whereas, if the COVID19 would have been already encountered before (between 2017 and 2019), then the forecasts models could have incorporated this, when generating the forecasts. Therefore, the counterfactual of the presence of ""COVID19 Pandemic"" is an essential event to be accounted, when generating the forecasts.",NA,,,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,,,,
248,R_3m7AEUY4kJUOy2p,6/6/2020 10:03,Korrigan,1,lifesat,"Earlier implementation of test and trace programs in the US that would have prevented widespread, long-lasting shutdowns leading to economic upset, increased cases/death, and social isolation",NA,,,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,0,0,0,0,0,0,0,,,,
249,R_3GeUUZmieHau8Rz,6/6/2020 16:39,Tosbik,"3,4,5,6,7,8",ideolrep,"If Trump were impeached, things might look like a bit different.",NA,,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,,,,
250,R_3GeUUZmieHau8Rz,6/6/2020 16:39,Tosbik,"3,4,5,6,7,8",ideoldem,"If Trump were impeached, things might look like a bit different.",NA,,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,,,,
251,R_3GeUUZmieHau8Rz,6/6/2020 16:39,Tosbik,"3,4,5,6,7,8",polar,"If the Trump administration were able to manage the anti-racism protests well, things might be a bit different (i.e., less polarization then I forecasted).",NA,,,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,2,1,2,2,0,2,,,,
252,R_3GeUUZmieHau8Rz,6/6/2020 16:39,Tosbik,"3,4,5,6,7,8",iasian,"If the U.S. officials were able to take the necessary measures earlier than they did, things might become different. Also, if the current and previous U.S. governments were able to improve the healthcare system before a pandemic broke out, things might become different.",NA,,,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,2,2,0,2,2,0,2,,,,
253,R_3GeUUZmieHau8Rz,6/6/2020 16:39,Tosbik,"3,4,5,6,7,8",easian,"If the U.S. officials were able to manage the pandemic well and if they were able to improve the healthcare system before a pandemic broke out, things might be different. I would expect explicit attitudes to be less negative.",NA,,,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,2,2,0,2,2,0,2,,,,
254,R_3GeUUZmieHau8Rz,6/6/2020 16:39,Tosbik,"3,4,5,6,7,8",iafric,"If Trump was impeached, things might become a bit different.",NA,,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,,,,
255,R_3GeUUZmieHau8Rz,6/6/2020 16:39,Tosbik,"3,4,5,6,7,8",eafric,NA,NA,,,0,0,0,0,0,0,0,,,0,0,,0,0,,,0,0,,0,0,0,,,,
256,R_1cUmnrLL3pNI6X1,6/6/2020 17:10,platypus,1,lifesat,"Compared to the US, many countries (e.g., Japan, South Korea, Taiwan, Australia, Germany) have experienced lower COVID-19 prevalence and lower increases in the rate of unemployment. Successful strategies vary widely but include early lockdowns, widespread mask wearing and testing, and extensive contact tracing. A key counterfactual event that could have occurred between December 2019 and April 2020 would have been for the WHO and CDC to have announced as early as January 2020 that cloth masks shown be worn in public places. This would have reduced COVID-19 prevalence in the US, allowed greater economic activity and fewer jobs lost. This counterfactual event would increase the predicted life satisfaction over the next year for every month but would not substantially change the overall trajectory.",NA,,,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,2,2,0,2,2,0,2,,,,
